model,seed,video_id,category,ground_truth,transformation,transformation_family,severity,prob_fake,pred_fake,correct,SO,SO@10,SO@20,SO@30,IoU,IoU@10,IoU@20,IoU@30,saliency_mass,hit_rate,saliency_entropy,faithfulness,faithfulness_blur,faithfulness_zero,faithfulness_mean,ES_cos,explanation_IoU,explanation_IoU@10,explanation_IoU@20,explanation_IoU@30,prediction_preserved,n_valid_frames,n_failed_frames
resnet50,123,677_671,FaceSwap,1,clean,clean,0,0.9964911945258514,1.0,1.0,0.1060939841373353,0.10585255639114717,0.1060939841373353,0.10021622900724052,0.07122675039931264,0.04550862787361168,0.07122675039931264,0.08112860661955369,0.09821335346811863,0.012658227848101266,15.96306985541235,-0.003366594827627801,-0.003366594827627801,0.8545592473466185,0.6626946905368492,,,,,,,79,0
resnet50,123,677_671,FaceSwap,1,darkening_sev1,darkening,1,0.9801336443876918,1.0,1.0,0.10719048747276545,0.11003429244534708,0.10719048747276545,0.10129394873294705,0.07235100211395454,0.04777732526589946,0.07235100211395454,0.08238169948091917,0.10180224298568082,0.06329113924050633,15.858729362487793,-0.01864406730555277,-0.01864406730555277,0.8480470095631443,0.6838763054413132,0.9904604587221278,0.9066158069592999,0.8743183404862862,0.9066158069592999,0.9173414859968774,1.0,79,0
resnet50,123,677_671,FaceSwap,1,darkening_sev2,darkening,2,0.8918123435747775,0.9493670886075949,0.9493670886075949,0.1109974255884977,0.11583743900631983,0.1109974255884977,0.10325483216099156,0.07548542718158353,0.050732575284024896,0.07548542718158353,0.08460618811870159,0.1050703101231773,0.05063291139240506,15.700260343430918,-0.09400182943555371,-0.09400182943555371,0.7469732916524893,0.607497660419609,0.9663857107626075,0.8257948453713688,0.8015505961111682,0.8257948453713688,0.8307234632654149,0.9493670886075949,79,0
resnet50,123,677_671,FaceSwap,1,darkening_sev3,darkening,3,0.7217464150884484,0.8607594936708861,0.8607594936708861,0.1076335943606033,0.10875338485326254,0.1076335943606033,0.1013519084198676,0.07305064822439905,0.047523344955944916,0.07305064822439905,0.08337079404015217,0.0984695939796276,0.05063291139240506,15.622771420056306,-0.15625750301759453,-0.15625750301759453,0.4659974357183975,0.5115636639014075,0.9054943216829408,0.7205648101970079,0.7228655918846685,0.7205648101970079,0.6989174766287525,0.8607594936708861,79,0
resnet50,123,677_671,FaceSwap,1,jpeg_sev1,jpeg,1,0.9941800976101356,1.0,1.0,0.10570788348388035,0.10720198656619681,0.10570788348388035,0.10003432500599224,0.07099798898225308,0.04627080902723653,0.07099798898225308,0.0810298872377871,0.09885345063005928,0.0379746835443038,15.961830573745921,-0.005654310123829866,-0.005654310123829866,0.8472804810521724,0.6588948503891124,0.9961981554358479,0.933730007835028,0.9111166294208902,0.933730007835028,0.9438412026436962,1.0,79,0
resnet50,123,677_671,FaceSwap,1,jpeg_sev2,jpeg,2,0.8788206975294065,0.8860759493670886,0.8860759493670886,0.08919937151732542,0.08774064732346958,0.08919937151732542,0.08753595046010916,0.05859676372050191,0.037160159310217517,0.05859676372050191,0.06965170261200529,0.0847353758153601,0.0379746835443038,15.823104303094405,-0.11055984847907774,-0.11055984847907774,0.7631732528038984,0.6281366902167755,0.9612316787056236,0.8260167954540848,0.7861621593154237,0.8260167954540848,0.8326861196330512,0.8860759493670886,79,0
resnet50,123,677_671,FaceSwap,1,jpeg_sev3,jpeg,3,0.27483040869366404,0.26582278481012656,0.26582278481012656,0.06542389403902307,0.0595990605435321,0.06542389403902307,0.06206015161481998,0.04260298078309286,0.025035865956316225,0.04260298078309286,0.048811998829137525,0.05971164341039586,0.08860759493670886,15.653890138939966,-0.20305772864935245,-0.20305772864935245,0.22868508941590773,0.16591851221454804,0.4967602458963994,0.3342890374640055,0.30870895819326555,0.3342890374640055,0.33695985908853526,0.26582278481012656,79,0
resnet50,123,677_671,FaceSwap,1,resize_sev1,resize,1,0.9975589423239986,1.0,1.0,0.10777364475982522,0.10817406062204386,0.10777364475982522,0.10169642996635572,0.07256479173972681,0.046677697596433754,0.07256479173972681,0.08262286533746507,0.0999555649205364,0.02531645569620253,15.991863697390013,-0.002330925645707504,-0.002330925645707504,0.8051729869050316,0.6182949963626982,0.9984274005078823,0.954547030940664,0.9411544839433453,0.954547030940664,0.9600444975609141,1.0,79,0
resnet50,123,677_671,FaceSwap,1,resize_sev2,resize,2,0.9986447925809063,1.0,1.0,0.1088809596024023,0.10865606935257681,0.1088809596024023,0.10267539316567757,0.07340603989544649,0.04688538928309163,0.07340603989544649,0.08359879236247336,0.100670782737233,0.012658227848101266,16.022667788252047,-0.0012571690957757255,-0.0012571690957757255,0.771396731981371,0.5544559725477726,0.9972340191802908,0.942462013147993,0.9233528458297835,0.942462013147993,0.9498354113317771,1.0,79,0
resnet50,123,677_671,FaceSwap,1,resize_sev3,resize,3,0.9869700074195862,1.0,1.0,0.10923797363479217,0.11450135327249873,0.10923797363479217,0.10325031582268217,0.07403951457434774,0.05005707439034623,0.07403951457434774,0.08428068163507806,0.10329475557606937,0.0379746835443038,16.012816839580296,-0.01292443879042996,-0.01292443879042996,0.7453821511774124,0.5209820221496534,0.9879673834727037,0.8735895508785558,0.835486027714355,0.8735895508785558,0.8958675277308087,1.0,79,0
resnet50,123,677_671,NeuralTextures,1,brightening_sev1,brightening,1,0.98346069719218,0.9873417721518988,0.9873417721518988,0.21193628308311002,0.25231768104528896,0.21193628308311002,0.18346795577242014,0.13282870967597232,0.0918813087503891,0.13282870967597232,0.1456639029120953,0.20726006094745136,0.26582278481012656,15.950354527823533,-0.01469533503810058,-0.01469533503810058,0.8371793064229851,0.7534480855529067,0.98927572552244,0.9057359527610656,0.8579364814583829,0.9057359527610656,0.923042701837639,0.9873417721518988,79,0
resnet50,123,677_671,NeuralTextures,1,brightening_sev2,brightening,2,0.9538370738678341,0.9493670886075949,0.9493670886075949,0.20375590128031087,0.2483688761616061,0.20375590128031087,0.1738421547973144,0.12687266248354961,0.09041756695775828,0.12687266248354961,0.13583483900352059,0.20375061104719805,0.27848101265822783,15.87921668909773,-0.043161564424068065,-0.043161564424068065,0.7909036199739085,0.7432169332404774,0.9641969768618265,0.8247025206206442,0.7617972762509033,0.8247025206206442,0.8554125317030955,0.9493670886075949,79,0
resnet50,123,677_671,NeuralTextures,1,brightening_sev3,brightening,3,0.8769555635090116,0.9113924050632911,0.9113924050632911,0.19839242686574393,0.23967621953379645,0.19839242686574393,0.16934091831333933,0.12430476216123815,0.0874363853296564,0.12430476216123815,0.1336184238173731,0.2014794747627274,0.25316455696202533,15.763847133781336,-0.07574914668132607,-0.07574914668132607,0.7185564555899724,0.6693565147881738,0.9087808989096631,0.7639929418374696,0.7109504675543056,0.7639929418374696,0.7784338316904464,0.9113924050632911,79,0
resnet50,123,677_671,NeuralTextures,1,clean,clean,0,0.9964911945258514,1.0,1.0,0.22041024207177973,0.25754701293715454,0.22041024207177973,0.19286907151897276,0.1399153464279527,0.09418267656133876,0.1399153464279527,0.15599825630524894,0.21392656789232858,0.25316455696202533,15.96306985541235,-0.003366594827627801,-0.003366594827627801,0.8545592473466185,0.6626946905368492,,,,,,,79,0
resnet50,123,677_671,NeuralTextures,1,darkening_sev1,darkening,1,0.9801336443876918,1.0,1.0,0.22386322828812744,0.2627637164830454,0.22386322828812744,0.19544548191597744,0.14324467411504485,0.09670261604509586,0.14324467411504485,0.15926928198243856,0.22212046579148054,0.26582278481012656,15.858729362487793,-0.01864406730555277,-0.01864406730555277,0.8480470095631443,0.6838763054413132,0.9904604587221278,0.9066158069592999,0.8743183404862862,0.9066158069592999,0.9173414859968774,1.0,79,0
resnet50,123,677_671,NeuralTextures,1,darkening_sev2,darkening,2,0.8918123435747775,0.9493670886075949,0.9493670886075949,0.22847950933065853,0.2664884824813663,0.22847950933065853,0.1986682344795378,0.14762649889655774,0.09846465459130055,0.14762649889655774,0.16340471647050714,0.23083705391207038,0.27848101265822783,15.700260343430918,-0.09400182943555371,-0.09400182943555371,0.7469732916524893,0.607497660419609,0.9663857107626075,0.8257948453713688,0.8015505961111682,0.8257948453713688,0.8307234632654149,0.9493670886075949,79,0
resnet50,123,677_671,NeuralTextures,1,darkening_sev3,darkening,3,0.7217464150884484,0.8607594936708861,0.8607594936708861,0.22618614192221098,0.26329748080356397,0.22618614192221098,0.19487492661305716,0.1461496911064074,0.0970394707684334,0.1461496911064074,0.1604313723960183,0.2324898120969907,0.27848101265822783,15.622771420056306,-0.15625750301759453,-0.15625750301759453,0.4659974357183975,0.5115636639014075,0.9054943216829408,0.7205648101970079,0.7228655918846685,0.7205648101970079,0.6989174766287525,0.8607594936708861,79,0
resnet50,123,677_671,NeuralTextures,1,jpeg_sev1,jpeg,1,0.9941800976101356,1.0,1.0,0.22081964572912186,0.25843756630401743,0.22081964572912186,0.19319120455637956,0.14029058450501594,0.09461227704594197,0.14029058450501594,0.1564075552062513,0.2141040458900831,0.27848101265822783,15.961830573745921,-0.005654310123829866,-0.005654310123829866,0.8472804810521724,0.6588948503891124,0.9961981554358479,0.933730007835028,0.9111166294208902,0.933730007835028,0.9438412026436962,1.0,79,0
resnet50,123,677_671,NeuralTextures,1,jpeg_sev2,jpeg,2,0.8788206975294065,0.8860759493670886,0.8860759493670886,0.20476899560860398,0.24491044683680066,0.20476899560860398,0.18092813325353074,0.12718825675861048,0.08852077033290136,0.12718825675861048,0.14382708548487608,0.20865071705324742,0.25316455696202533,15.823104303094405,-0.11055984847907774,-0.11055984847907774,0.7631732528038984,0.6281366902167755,0.9612316787056236,0.8260167954540848,0.7861621593154237,0.8260167954540848,0.8326861196330512,0.8860759493670886,79,0
resnet50,123,677_671,NeuralTextures,1,jpeg_sev3,jpeg,3,0.27483040869366404,0.26582278481012656,0.26582278481012656,0.1467524789863803,0.1730464955397924,0.1467524789863803,0.12276449237337377,0.08853495492521549,0.0608185971914336,0.08853495492521549,0.09247379308308624,0.15720601454193991,0.189873417721519,15.653890138939966,-0.20305772864935245,-0.20305772864935245,0.22868508941590773,0.16591851221454804,0.4967602458963994,0.3342890374640055,0.30870895819326555,0.3342890374640055,0.33695985908853526,0.26582278481012656,79,0
resnet50,123,677_671,NeuralTextures,1,resize_sev1,resize,1,0.9975589423239986,1.0,1.0,0.22256586770450057,0.25947051461877896,0.22256586770450057,0.19477471204318,0.1418813982634186,0.09509277144861135,0.1418813982634186,0.1582621610324931,0.2142284107845872,0.27848101265822783,15.991863697390013,-0.002330925645707504,-0.002330925645707504,0.8051729869050316,0.6182949963626982,0.9984274005078823,0.954547030940664,0.9411544839433453,0.954547030940664,0.9600444975609141,1.0,79,0
resnet50,123,677_671,NeuralTextures,1,resize_sev2,resize,2,0.9986447925809063,1.0,1.0,0.22413119901532444,0.260897030776998,0.22413119901532444,0.1959032541827975,0.14332746344383396,0.0957660869416172,0.14332746344383396,0.15963989103281379,0.21377102770923628,0.26582278481012656,16.022667788252047,-0.0012571690957757255,-0.0012571690957757255,0.771396731981371,0.5544559725477726,0.9972340191802908,0.942462013147993,0.9233528458297835,0.942462013147993,0.9498354113317771,1.0,79,0
resnet50,123,677_671,NeuralTextures,1,resize_sev3,resize,3,0.9869700074195862,1.0,1.0,0.22428692643563183,0.26509251231066966,0.22428692643563183,0.19668730925318242,0.1436682644306181,0.09784867353240699,0.1436682644306181,0.16070601337151277,0.21567999124775222,0.2911392405063291,16.012816839580296,-0.01292443879042996,-0.01292443879042996,0.7453821511774124,0.5209820221496534,0.9879673834727037,0.8735895508785558,0.835486027714355,0.8735895508785558,0.8958675277308087,1.0,79,0
resnet50,123,683,Original,0,brightening_sev1,brightening,1,0.19078940467711378,0.17105263157894737,0.8289473684210527,,,,,,,,,,,,,,,,,,,,,0.7236842105263158,76,0
resnet50,123,683,Original,0,brightening_sev2,brightening,2,0.2502383727757995,0.2236842105263158,0.7763157894736842,,,,,,,,,,,,,,,,,,,,,0.7763157894736842,76,0
resnet50,123,683,Original,0,brightening_sev3,brightening,3,0.19062907592007444,0.14473684210526316,0.8552631578947368,,,,,,,,,,,,,,,,,,,,,0.6973684210526315,76,0
resnet50,123,683,Original,0,clean,clean,0,0.48323981662427906,0.4473684210526316,0.5526315789473685,,,,,,,,,,,,,,,,,,,,,,76,0
resnet50,123,683,Original,0,darkening_sev1,darkening,1,0.32813205439934356,0.2894736842105263,0.7105263157894737,,,,,,,,,,,,,,,,,,,,,0.8421052631578947,76,0
resnet50,123,683,Original,0,darkening_sev2,darkening,2,0.11745936467885158,0.09210526315789473,0.9078947368421053,,,,,,,,,,,,,,,,,,,,,0.6447368421052632,76,0
resnet50,123,683,Original,0,darkening_sev3,darkening,3,0.11387895575822571,0.039473684210526314,0.9605263157894737,,,,,,,,,,,,,,,,,,,,,0.5921052631578947,76,0
resnet50,123,683,Original,0,jpeg_sev1,jpeg,1,0.49327821134418054,0.4342105263157895,0.5657894736842105,,,,,,,,,,,,,,,,,,,,,0.9078947368421053,76,0
resnet50,123,683,Original,0,jpeg_sev2,jpeg,2,0.5218672585875825,0.5263157894736842,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,0.9210526315789473,76,0
resnet50,123,683,Original,0,jpeg_sev3,jpeg,3,0.009984302780283411,0.013157894736842105,0.9868421052631579,,,,,,,,,,,,,,,,,,,,,0.5657894736842105,76,0
resnet50,123,683,Original,0,resize_sev1,resize,1,0.5706363503674143,0.5657894736842105,0.4342105263157895,,,,,,,,,,,,,,,,,,,,,0.881578947368421,76,0
resnet50,123,683,Original,0,resize_sev2,resize,2,0.6503177419991085,0.6710526315789473,0.32894736842105265,,,,,,,,,,,,,,,,,,,,,0.7763157894736842,76,0
resnet50,123,683,Original,0,resize_sev3,resize,3,0.9062751976675109,0.9736842105263158,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,0.47368421052631576,76,0
resnet50,123,683_607,Deepfakes,1,brightening_sev1,brightening,1,0.9834843583797154,0.9868421052631579,0.9868421052631579,0.3183635410446681,0.3907597171664241,0.3183635410446681,0.27310731430909196,0.19635977656073753,0.13972089762065112,0.19635977656073753,0.21381647423985975,0.3314773025089489,0.4605263157894737,15.760335081502012,-0.012400080498896111,-0.012400080498896111,0.8363054796661201,0.7578890805965975,0.9667485222919947,0.824823636511718,0.7596296095250793,0.824823636511718,0.8582890922175559,0.9868421052631579,76,0
resnet50,123,683_607,Deepfakes,1,brightening_sev2,brightening,2,0.9852050170302391,0.9868421052631579,0.9868421052631579,0.3363338958335918,0.4005620416971409,0.3363338958335918,0.29039907015753313,0.2130284654318635,0.14493878894867968,0.2130284654318635,0.23471095031617586,0.3382548337450663,0.4342105263157895,15.851993297275744,-0.009005883414494336,-0.009005883414494336,0.7627258674290619,0.5841534149489904,0.9763538639385556,0.8571818305916225,0.7832854376600212,0.8571818305916225,0.8927677874635959,0.9868421052631579,76,0
resnet50,123,683_607,Deepfakes,1,brightening_sev3,brightening,3,0.8793347883773478,0.9342105263157895,0.9342105263157895,0.28373903559658364,0.3385538592488857,0.28373903559658364,0.2495980314894629,0.16903604453101737,0.1167174467158893,0.16903604453101737,0.19103211402709266,0.30413764176447705,0.3815789473684211,15.598014655866121,-0.052349858574177066,-0.052349858574177066,0.5855068170318478,0.6562065861040824,0.8945582654571801,0.6917733088947033,0.5830911065572671,0.6917733088947033,0.747173147033559,0.9342105263157895,76,0
resnet50,123,683_607,Deepfakes,1,clean,clean,0,0.9999674566482243,1.0,1.0,0.3587496379790147,0.43341999472515513,0.3587496379790147,0.30473095976167847,0.23285628107059575,0.16071901132761632,0.23285628107059575,0.25018558329031026,0.34563195036082867,0.4605263157894737,16.039189439070853,-2.865022734591255e-05,-2.865022734591255e-05,0.8738460036876955,0.5882984751737431,,,,,,,76,0
resnet50,123,683_607,Deepfakes,1,darkening_sev1,darkening,1,0.9999338780578814,1.0,1.0,0.35872127179785457,0.4313489424109967,0.35872127179785457,0.3056789628312528,0.2326543605450595,0.1597446745433571,0.2326543605450595,0.25137884042767117,0.3474592522487279,0.4605263157894737,16.021095915844565,-5.369280513963558e-05,-5.369280513963558e-05,0.8712090587880659,0.5309470809603992,0.9958814526983559,0.9296143585987636,0.8936762668125315,0.9296143585987636,0.9519812778451875,1.0,76,0
resnet50,123,683_607,Deepfakes,1,darkening_sev2,darkening,2,0.9963730534440592,1.0,1.0,0.3517840476765596,0.41287781493863046,0.3517840476765596,0.30160459929095235,0.22626710679658874,0.15077860442242494,0.22626710679658874,0.2464870245397708,0.3472763840416616,0.4605263157894737,15.906746123966418,-0.0032565672146646226,-0.0032565672146646226,0.8550574511387631,0.4081293799375233,0.9861050902809572,0.8812163195370811,0.8216478352002303,0.8812163195370811,0.9104252607526524,1.0,76,0
resnet50,123,683_607,Deepfakes,1,darkening_sev3,darkening,3,0.6103651262819767,0.7105263157894737,0.7105263157894737,0.2687376587227716,0.31363475218157616,0.2687376587227716,0.2414689260592538,0.16003481449015883,0.1084724633139932,0.16003481449015883,0.18440385608691767,0.27375813663389853,0.3684210526315789,15.839213245793394,-0.16904184614357193,-0.16904184614357193,0.3168736463902812,0.26166279113998536,0.8259370638330165,0.6050015371457891,0.5322946870843034,0.6050015371457891,0.6207410647736107,0.7105263157894737,76,0
resnet50,123,683_607,Deepfakes,1,jpeg_sev1,jpeg,1,0.9999593088501378,1.0,1.0,0.3573145159737516,0.4320649133761146,0.3573145159737516,0.3043372835852398,0.23141056510418223,0.15996700462990493,0.23141056510418223,0.24967189015375427,0.34470739566708064,0.4605263157894737,16.03750723286679,-3.5025571521955024e-05,-3.5025571521955024e-05,0.8638413563664806,0.5776393070424858,0.9990951774322583,0.9664343788601472,0.9499884531334373,0.9664343788601472,0.9755170884830344,1.0,76,0
resnet50,123,683_607,Deepfakes,1,jpeg_sev2,jpeg,2,0.9999369845578545,1.0,1.0,0.35578018716930254,0.43241663222588606,0.35578018716930254,0.30308411922599604,0.22995523886928307,0.16020167088341938,0.22995523886928307,0.24809386683774956,0.34514378688187336,0.4605263157894737,16.023292378375405,-5.743299659929166e-05,-5.743299659929166e-05,0.8678834968687672,0.5751004024947944,0.9975304957471518,0.9456922706384986,0.917849970454124,0.9456922706384986,0.9600942647471506,1.0,76,0
resnet50,123,683_607,Deepfakes,1,jpeg_sev3,jpeg,3,0.34116401813470904,0.34210526315789475,0.34210526315789475,0.1876102720781641,0.23578452322824842,0.1876102720781641,0.16230716546981394,0.10789634005015782,0.08114005845772143,0.10789634005015782,0.118255529226759,0.21255373717804404,0.2631578947368421,15.46581012324283,-0.44481851030631286,-0.44481851030631286,0.2859220005963212,0.27190689713767674,0.5552825170271284,0.378548323313051,0.30721543905804277,0.378548323313051,0.40546134568847286,0.34210526315789475,76,0
resnet50,123,683_607,Deepfakes,1,resize_sev1,resize,1,0.9999731661457765,1.0,1.0,0.3585269721802319,0.43356412061100924,0.3585269721802319,0.3049369680517488,0.23261990497165252,0.16076146382313924,0.23261990497165252,0.2504547560420532,0.3452459436501378,0.4605263157894737,16.044969784586055,-2.2912496014642168e-05,-2.2912496014642168e-05,0.8519333942156089,0.5563342273235321,0.999484456541638,0.9746054994530272,0.960958295093065,0.9746054994530272,0.9818427608047378,1.0,76,0
resnet50,123,683_607,Deepfakes,1,resize_sev2,resize,2,0.9999702588508004,1.0,1.0,0.35992926135661707,0.43552634145321534,0.35992926135661707,0.3054285472493971,0.23397548866151252,0.16172424636094215,0.23397548866151252,0.2510550900719144,0.3457083745397169,0.4605263157894737,16.051947894849274,-2.599860492505259e-05,-2.599860492505259e-05,0.8346672085554976,0.5063038723249185,0.9992304554059939,0.9695760450498035,0.9534986438302185,0.9695760450498035,0.9767663284116284,1.0,76,0
resnet50,123,683_607,Deepfakes,1,resize_sev3,resize,3,0.9999873998918032,1.0,1.0,0.35992610446643,0.43695578611276326,0.35992610446643,0.30444402697991735,0.23395647912707235,0.16247418520895948,0.23395647912707235,0.2496970554658316,0.3450241072161915,0.4605263157894737,16.067908939562347,-5.689890761124825e-06,-5.689890761124825e-06,0.7343463614386948,0.40778778885540207,0.9978196929323468,0.9484863873908083,0.925793361981565,0.9484863873908083,0.9582385167705072,1.0,76,0
resnet50,123,683_607,Face2Face,1,brightening_sev1,brightening,1,0.8838002615559258,0.8947368421052632,0.8947368421052632,0.43646398195185354,0.5202473851781638,0.43646398195185354,0.3618330703469818,0.2520950418331688,0.17126204691019709,0.2520950418331688,0.26346933632431424,0.45291318419796145,0.5701754385964912,15.687015583640651,-0.05833667007748753,-0.05833667007748753,0.7562782624511767,0.7182409236189223,0.9408146951629812,0.782358716407743,0.7028265572558766,0.782358716407743,0.8120834276589862,0.8947368421052632,114,0
resnet50,123,683_607,Face2Face,1,brightening_sev2,brightening,2,0.9202342718643578,0.9210526315789473,0.9210526315789473,0.4574550055081971,0.5376127418011711,0.4574550055081971,0.38322598093222116,0.26953454257154597,0.1786342414042837,0.26953454257154597,0.2860294664021872,0.46481196538470687,0.5877192982456141,15.781568075481214,-0.03787434699111861,-0.03787434699111861,0.7150573391598045,0.5855824239919648,0.9580392672003882,0.8277445831497703,0.7493251836497732,0.8277445831497703,0.8563993207158616,0.9210526315789473,114,0
resnet50,123,683_607,Face2Face,1,brightening_sev3,brightening,3,0.8154730990921196,0.8596491228070176,0.8596491228070176,0.40128046841755033,0.48779096269037076,0.40128046841755033,0.33427668834545354,0.22539564361191874,0.1581753043421847,0.22539564361191874,0.2380228433119474,0.4316309699971,0.5350877192982456,15.583171217065109,-0.07914005572858608,-0.07914005572858608,0.5589867064304519,0.6322272312112578,0.8829581908760065,0.681644606122985,0.577485274317178,0.681644606122985,0.724756065876776,0.8596491228070176,114,0
resnet50,123,683_607,Face2Face,1,clean,clean,0,0.9936023903520483,1.0,1.0,0.5087384797419437,0.5887711904402488,0.5087384797419437,0.4234885550116271,0.3111163285618186,0.2002295242488268,0.3111163285618186,0.3276344046448363,0.4873923397428524,0.6228070175438597,15.997123333445767,-0.006335324885552369,-0.006335324885552369,0.8893216808669662,0.63044243298569,,,,,,,114,0
resnet50,123,683_607,Face2Face,1,darkening_sev1,darkening,1,0.9904584508193167,1.0,1.0,0.5108733150069941,0.5913156822259678,0.5108733150069941,0.42677251732436766,0.3129332549571119,0.20131414221519256,0.3129332549571119,0.3314868684499559,0.49269376428810974,0.6052631578947368,15.97810931791339,-0.009337791748214168,-0.009337791748214168,0.8747458705890989,0.5087408678312051,0.9940246018638157,0.9204353866590498,0.8810199044007141,0.9204353866590498,0.9376844923641475,1.0,114,0
resnet50,123,683_607,Face2Face,1,darkening_sev2,darkening,2,0.8634506363029543,0.868421052631579,0.868421052631579,0.4559381316396606,0.5313272430036027,0.4559381316396606,0.3841421607424458,0.2701037826657225,0.17665523671597738,0.2701037826657225,0.28946387398321927,0.46063846701340216,0.5701754385964912,15.81854325846622,-0.08967616833877141,-0.08967616833877141,0.7232713932988414,0.3036830114168033,0.9517652762359692,0.816460312199763,0.7588843023743529,0.816460312199763,0.834818482026879,0.868421052631579,114,0
resnet50,123,683_607,Face2Face,1,darkening_sev3,darkening,3,0.49717982842080427,0.5263157894736842,0.5263157894736842,0.2984655027696078,0.3381596668560116,0.2984655027696078,0.2654572824491615,0.16240060044237917,0.1063589985142824,0.16240060044237917,0.18489896962691427,0.29371316299439326,0.38596491228070173,15.974559164883798,-0.13581856098352815,-0.13581856098352815,0.24390200205277976,0.168802826354901,0.6670582094558082,0.4683690704052467,0.4020809166680004,0.4683690704052467,0.49746157877917435,0.5263157894736842,114,0
resnet50,123,683_607,Face2Face,1,jpeg_sev1,jpeg,1,0.9954299571221334,1.0,1.0,0.5092367282518829,0.5891058827829293,0.5092367282518829,0.42385824014844364,0.31151466069412026,0.2003593560437375,0.31151466069412026,0.3280632392337447,0.4872440051545752,0.6140350877192983,16.000568440085964,-0.004492139084297297,-0.004492139084297297,0.8776962099466146,0.6269634399612091,0.998666536406128,0.9623383812718473,0.944497821938683,0.9623383812718473,0.9692196189995067,1.0,114,0
resnet50,123,683_607,Face2Face,1,jpeg_sev2,jpeg,2,0.9949061525495428,1.0,1.0,0.5059150041246402,0.5870176115779986,0.5059150041246402,0.42127289944803087,0.30875694998874353,0.1994925123717335,0.30875694998874353,0.3252066715362006,0.48586677905991044,0.6228070175438597,15.990350890577885,-0.004316160553380047,-0.004316160553380047,0.8795269317353112,0.6193602584576103,0.9958384306354655,0.9358033288797772,0.9048364036673529,0.9358033288797772,0.948997294515786,1.0,114,0
resnet50,123,683_607,Face2Face,1,jpeg_sev3,jpeg,3,0.24990105101639062,0.24561403508771928,0.24561403508771928,0.21570928444427365,0.26443412844860087,0.21570928444427365,0.1823465858969459,0.11289563521937354,0.0809864459443454,0.11289563521937354,0.1211783332086206,0.23517088432441066,0.3333333333333333,15.584571553949724,-0.362538275392772,-0.362538275392772,0.21074391829850417,0.2007688044680419,0.446165228230147,0.2973140031980965,0.2335991557851365,0.2973140031980965,0.3263432927722715,0.24561403508771928,114,0
resnet50,123,683_607,Face2Face,1,resize_sev1,resize,1,0.9974673704097146,1.0,1.0,0.5125717542275908,0.5913933795688182,0.5125717542275908,0.4267849734864499,0.3144567551581686,0.2013722161695958,0.3144567551581686,0.33135199620956546,0.48846581759988184,0.631578947368421,16.012506468254223,-0.002470949239898133,-0.002470949239898133,0.8702536380784422,0.6067586412097801,0.9989211887494331,0.9686208872218888,0.9530398355990378,0.9686208872218888,0.975297564708065,1.0,114,0
resnet50,123,683_607,Face2Face,1,resize_sev2,resize,2,0.9990123311678568,1.0,1.0,0.5144948752930006,0.5932190884523425,0.5144948752930006,0.4288936672540382,0.3161417477393613,0.20216120137918747,0.3161417477393613,0.33374329493203003,0.4889615161333672,0.6228070175438597,16.022848999291135,-0.0009370252751467391,-0.0009370252751467391,0.8507196249587363,0.5663275629151285,0.9983565179105169,0.9617189639498148,0.9433781322278956,0.9617189639498148,0.9676196134210776,1.0,114,0
resnet50,123,683_607,Face2Face,1,resize_sev3,resize,3,0.9998362142788736,1.0,1.0,0.5182970948102977,0.595536753270399,0.5182970948102977,0.4321543597475089,0.3194753674624665,0.20317753857931822,0.3194753674624665,0.33757306073493865,0.48840018906016763,0.6052631578947368,16.05277891326369,-0.0001235102352342999,-0.0001235102352342999,0.7615610210290342,0.4795204340235183,0.9948112686752646,0.9318491595596142,0.9035022089622923,0.9318491595596142,0.9426656838326535,1.0,114,0
resnet50,123,683_607,FaceSwap,1,brightening_sev1,brightening,1,0.9834843583797154,0.9868421052631579,0.9868421052631579,0.21227369974246882,0.25206535009965975,0.21227369974246882,0.1936904502284653,0.1207513216993886,0.08690475898485148,0.1207513216993886,0.13953151543612258,0.22301854356380982,0.3157894736842105,15.760335081502012,-0.012400080498896111,-0.012400080498896111,0.8363054796661201,0.7578890805965975,0.9667485222919947,0.824823636511718,0.7596296095250793,0.824823636511718,0.8582890922175559,0.9868421052631579,76,0
resnet50,123,683_607,FaceSwap,1,brightening_sev2,brightening,2,0.9852050170302391,0.9868421052631579,0.9868421052631579,0.22695598573690082,0.25761502690639204,0.22695598573690082,0.20563645488020996,0.1315762868543917,0.08924471578866064,0.1315762868543917,0.15089202657204295,0.22909924384624916,0.2631578947368421,15.851993297275744,-0.009005883414494336,-0.009005883414494336,0.7627258674290619,0.5841534149489904,0.9763538639385556,0.8571818305916225,0.7832854376600212,0.8571818305916225,0.8927677874635959,0.9868421052631579,76,0
resnet50,123,683_607,FaceSwap,1,brightening_sev3,brightening,3,0.8793347883773478,0.9342105263157895,0.9342105263157895,0.18957124486369756,0.20299807373507073,0.18957124486369756,0.1718213021060594,0.10565664651483686,0.0676399178649244,0.10565664651483686,0.1208014767063292,0.19232157556647905,0.25,15.598014655866121,-0.052349858574177066,-0.052349858574177066,0.5855068170318478,0.6562065861040824,0.8945582654571801,0.6917733088947033,0.5830911065572671,0.6917733088947033,0.747173147033559,0.9342105263157895,76,0
